X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-8475014.28320288,5318687.39875118,Eastside,    Accessory On,1019 HARRISON ST & WALNUT AVE                     ,2018/04/06 06:12:26+00,43.0441044077323,-76.1323486373239,STREET REPAIR,DP2             ,404
-8475004.29784135,5318688.11465389,Eastside,    Accessory On,1019 HARRISON ST & WALNUT AVE                     ,2018/04/06 06:14:26+00,43.0441091077367,-76.1322589372952,STREET REPAIR,DP2             ,405
-8474235.30229683,5313877.9719524,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:24:11+00,43.0125217021955,-76.1253509327846,STREET REPAIR,DP2             ,406
-8474238.28566032,5313881.0015537,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:26:17+00,43.0125416021981,-76.1253777327947,STREET REPAIR,DP2             ,407
-8474238.86452164,5313876.96715998,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:26:59+00,43.012515102193,-76.1253829327945,STREET REPAIR,DP2             ,408
-8474225.00523986,5313864.04188853,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:30:12+00,43.0124302021822,-76.125258432748,STREET REPAIR,DP2             ,409
-8474225.69542078,5313861.07318892,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:31:48+00,43.0124107021784,-76.1252646327486,STREET REPAIR,DP2             ,410
-8474223.46903025,5313861.28632641,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:32:38+00,43.0124121021794,-76.1252446327423,STREET REPAIR,DP2             ,411
-8474221.68791718,5313849.15272804,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:34:20+00,43.0123324021654,-76.1252286327313,STREET REPAIR,DP2             ,412
-8474216.18873232,5313844.7377466,Eastside,    Accessory On,1319 JAMESVILLE AVE                               ,2018/04/06 08:37:01+00,43.0123034021619,-76.1251792327132,STREET REPAIR,DP2             ,413
-8475427.42315396,5314706.84046714,Eastside,    Accessory On,201 THURBER ST & STEVENS PL                       ,2018/04/06 08:44:38+00,43.0179659027829,-76.1360599366493,STREET REPAIR,DP2             ,414
-8475396.10897114,5314708.69797696,Eastside,    Accessory On,201 THURBER ST & STEVENS PL                       ,2018/04/06 08:47:02+00,43.017978102796,-76.1357786365589,STREET REPAIR,DP2             ,415
-8475152.8758087,5314781.90237573,Eastside,    Accessory On,259 THURBER ST                                    ,2018/04/06 08:50:11+00,43.0184589029689,-76.1335936358847,STREET REPAIR,DP2             ,416
-8481802.71498267,5319630.10630053,Westside,    Accessory On,1901 GENESEE ST W & AVERY AVE                     ,2018/04/06 09:58:07+00,43.0502931065069,-76.1933301575538,STREET REPAIR,DP2             ,417
-8481798.23993761,5319628.73528609,Westside,    Accessory On,1901 GENESEE ST W & AVERY AVE                     ,2018/04/06 09:59:17+00,43.0502841065068,-76.1932899575401,STREET REPAIR,DP2             ,418
-8475639.32005649,5318191.10891918,Eastside,    Accessory On,745 IRVING AVE & WAVERLY AVE                      ,2018/03/05 21:52:50+00,43.0408461069162,-76.1379634389114,STREET REPAIR,DP1             ,419
-8481798.38465362,5319640.54125246,Westside,    Accessory On,1818 GENESEE ST W & AVERY AVE                     ,2018/03/05 06:30:32+00,43.050361606521,-76.1932912575461,STREET REPAIR,DP1             ,420
-8473770.68822189,5318344.48797585,Eastside,    Accessory On,101 DELL ST & BEECH ST S                          ,2018/02/26 08:25:31+00,43.0418531077507,-76.1211772335372,STREET REPAIR,DP1             ,421
-8476411.0427686,5319936.62481983,Northside,    Accessory On,207 BURNET AVE                                    ,2018/03/12 10:45:33+00,43.0523052087538,-76.1448959419853,STREET REPAIR,DP1             ,422
-8478025.59904507,5322254.21646278,Northside,    Accessory On,1308 SALINA ST N                                  ,2018/03/07 07:56:36+00,43.0675166109862,-76.1593997477875,STREET REPAIR,DP1             ,423
-8478911.30176657,5322966.88397218,Northside,    Accessory On,2024 PARK ST                                      ,2018/03/08 22:54:42+00,43.0721934115366,-76.1673561507066,STREET REPAIR,DP1             ,424
-8478909.13103554,5322962.00751276,Northside,    Accessory On,2024 PARK ST                                      ,2018/03/08 22:59:27+00,43.0721614115315,-76.167336650698,STREET REPAIR,DP1             ,425
-8479014.80664174,5322569.11038594,Northside,    Accessory On,186 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:08:55+00,43.0695831110212,-76.16828595082,STREET REPAIR,DP1             ,426
-8479014.66192622,5322566.76368943,Northside,    Accessory On,188 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:09:27+00,43.0695677110185,-76.1682846508185,STREET REPAIR,DP1             ,427
-8479019.67130455,5322559.35788452,Northside,    Accessory On,196 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:10:04+00,43.0695191110078,-76.1683296508296,STREET REPAIR,DP1             ,428
-8479029.50081799,5322544.39390983,Lakefront,    Accessory On,76 LIVERPOOL TO SB I 81 RAMP SYRACUSE 13208       ,2018/03/08 23:12:14+00,43.0694209109863,-76.1684179508511,STREET REPAIR,DP1             ,429
-8479038.77373398,5322533.07189594,Lakefront,    Accessory On,226 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:13:13+00,43.0693466109695,-76.1685012508728,STREET REPAIR,DP1             ,430
-8479040.63276983,5322528.27185392,Lakefront,    Accessory On,230 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:14:22+00,43.069315110963,-76.168517950876,STREET REPAIR,DP1             ,431
-8479042.41388227,5322528.4394743,Lakefront,    Accessory On,230 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:15:25+00,43.0693162109626,-76.1685339508812,STREET REPAIR,DP1             ,432
-8479040.10956804,5322527.96708947,Lakefront,    Accessory On,230 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:16:47+00,43.0693131109628,-76.1685132508743,STREET REPAIR,DP1             ,433
-8479044.64027236,5322519.93654869,Lakefront,    Accessory On,238 HIAWATHA BLVD W SYRACUSE 13208                ,2018/03/08 23:17:19+00,43.0692604109516,-76.1685539508837,STREET REPAIR,DP1             ,434
-8479095.14593815,5322452.08103983,Lakefront,    Accessory On,300 HIAWATHA BLVD W SYRACUSE 13204                ,2018/03/08 23:20:37+00,43.0688151108522,-76.1690076509988,STREET REPAIR,DP1             ,435
-8478591.51404154,5320687.87378644,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:45:41+00,43.0572364089009,-76.1644834486959,STREET REPAIR,DP1             ,436
-8478588.53067843,5320691.78923958,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:46:30+00,43.0572621089067,-76.1644566486891,STREET REPAIR,DP1             ,437
-8478572.89028533,5320699.94009138,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:48:10+00,43.057315608922,-76.1643161486474,STREET REPAIR,DP1             ,438
-8478574.37083556,5320709.93441547,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:49:25+00,43.0573812089335,-76.1643294486564,STREET REPAIR,DP1             ,439
-8478571.16483304,5320706.96354073,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:50:03+00,43.0573617089311,-76.1643006486457,STREET REPAIR,DP1             ,440
-8478564.99773161,5320714.03270137,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:51:12+00,43.0574081089417,-76.164245248631,STREET REPAIR,DP1             ,441
-8478566.41148954,5320712.6767628,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:51:46+00,43.0573992089396,-76.1642579486345,STREET REPAIR,DP1             ,442
-8478563.37246623,5320708.48706661,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:52:34+00,43.0573717089356,-76.1642306486237,STREET REPAIR,DP1             ,443
-8478557.7619621,5320709.02030089,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:53:21+00,43.0573752089382,-76.1641802486076,STREET REPAIR,DP1             ,444
-8478557.83988584,5320710.26959204,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:54:49+00,43.0573834089397,-76.1641809486084,STREET REPAIR,DP1             ,445
-8478551.73957583,5320711.61029524,Lakefront,    Accessory On,389 SPENCER ST TO LEAVENWORTH                     ,2018/03/09 00:56:38+00,43.0573922089434,-76.1641261485912,STREET REPAIR,DP1             ,446
-8478551.99561112,5320718.7708707,Lakefront,    Accessory On,412 SPENCER ST TO ONONDAGA CR                     ,2018/03/09 00:57:37+00,43.057439208952,-76.1641284485954,STREET REPAIR,DP1             ,447
-8478531.43489532,5320734.38703947,Lakefront,    Accessory On,405 SPENCER ST & MALTBIE ST                       ,2018/03/09 00:58:18+00,43.0575417089779,-76.1639437485429,STREET REPAIR,DP1             ,448
-8478539.30518569,5320730.98956816,Lakefront,    Accessory On,412 SPENCER ST TO ONONDAGA CR                     ,2018/03/09 00:59:08+00,43.0575194089711,-76.1640144485642,STREET REPAIR,DP1             ,449
-8478526.91532253,5320734.37180442,Lakefront,    Accessory On,405 SPENCER ST & MALTBIE ST                       ,2018/03/09 01:00:15+00,43.0575416089795,-76.1639031485297,STREET REPAIR,DP1             ,450
-8478528.95246957,5320728.70427508,Lakefront,    Accessory On,405 SPENCER ST & MALTBIE ST                       ,2018/03/09 01:00:57+00,43.057504408972,-76.1639214485329,STREET REPAIR,DP1             ,451
-8479191.78240941,5322261.37815895,Lakefront,    Accessory On,365 HIAWATHA BLVD W SYRACUSE 13204                ,2018/03/09 01:09:50+00,43.0675636105887,-76.1698757511902,STREET REPAIR,DP1             ,452
-8479193.55238981,5322259.86961788,Lakefront,    Accessory On,367 HIAWATHA BLVD W SYRACUSE 13204                ,2018/03/09 01:10:20+00,43.0675537105863,-76.1698916511947,STREET REPAIR,DP1             ,453
-8479070.54432248,5322448.0124693,Lakefront,    Accessory On,301 HIAWATHA BLVD W SYRACUSE 13204                ,2018/03/09 01:14:11+00,43.0687884108559,-76.1687866509252,STREET REPAIR,DP1             ,454
-8478213.82931837,5323871.8923107,Northside,    Accessory On,701 HIAWATHA BLVD E & GRANT B                     ,2018/03/09 01:20:19+00,43.0781319128699,-76.1610906491018,STREET REPAIR,DP1             ,455
-8478202.61944273,5323885.68489872,Northside,    Accessory On,701 HIAWATHA BLVD E & GRANT B                     ,2018/03/09 01:21:45+00,43.0782224128905,-76.1609899490757,STREET REPAIR,DP1             ,456
-8478200.30399694,5323892.57357997,Northside,    Accessory On,701 HIAWATHA BLVD E & GRANT B                     ,2018/03/09 01:23:10+00,43.0782676128996,-76.1609691490722,STREET REPAIR,DP1             ,457
-8475790.85928838,5317428.25734526,Eastside,    Accessory On,709 RAYNOR AVE E & STADIUM PL                     ,2018/03/12 07:14:50+00,43.0358374059428,-76.1393247389928,STREET REPAIR,DP1             ,458
-8475790.85928838,5317428.25734526,Eastside,    Accessory On,709 RAYNOR AVE E & STADIUM PL                     ,2018/03/12 07:14:50+00,43.0358374059428,-76.1393247389928,STREET REPAIR,DP1             ,459
-8476038.75675316,5317624.45107404,Eastside,    Accessory On,500 RENWICK AVE                                   ,2018/03/12 07:18:20+00,43.0371256060934,-76.1415516398079,STREET REPAIR,DP1             ,460
-8476038.75675316,5317624.45107404,Eastside,    Accessory On,500 RENWICK AVE                                   ,2018/03/12 07:18:20+00,43.0371256060934,-76.1415516398079,STREET REPAIR,DP1             ,461
-8476030.16288556,5317621.98377783,Eastside,    Accessory On,500 RENWICK AVE                                   ,2018/03/12 07:20:39+00,43.0371094060934,-76.1414744397817,STREET REPAIR,DP1             ,462
-8476030.16288556,5317621.98377783,Eastside,    Accessory On,500 RENWICK AVE                                   ,2018/03/12 07:20:39+00,43.0371094060934,-76.1414744397817,STREET REPAIR,DP1             ,463
-8476722.6594842,5319250.61738405,Downtown,    Accessory On,345-67 ONONDAGA ST E                              ,2018/03/12 08:02:03+00,43.0478019078178,-76.1476952425694,STREET REPAIR,DP1             ,464
-8476722.6594842,5319250.61738405,Downtown,    Accessory On,345-67 ONONDAGA ST E                              ,2018/03/12 08:02:03+00,43.0478019078178,-76.1476952425694,STREET REPAIR,DP1             ,465
-8477481.71389987,5318443.26394229,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:10:42+00,43.0425016065798,-76.1545139444001,STREET REPAIR,DP1             ,466
-8477481.71389987,5318443.26394229,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:10:42+00,43.0425016065798,-76.1545139444001,STREET REPAIR,DP1             ,467
-8477485.910646,5318442.59375333,Southside,    Accessory On,301-13 ONONDAGA ST W & ADAMS ST                   ,2018/03/12 08:11:08+00,43.0424972065775,-76.154551644412,STREET REPAIR,DP1             ,468
-8477485.910646,5318442.59375333,Southside,    Accessory On,301-13 ONONDAGA ST W & ADAMS ST                   ,2018/03/12 08:11:08+00,43.0424972065775,-76.154551644412,STREET REPAIR,DP1             ,469
-8477473.55417859,5318444.02552089,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:12:11+00,43.0425066065835,-76.1544406443767,STREET REPAIR,DP1             ,470
-8477473.55417859,5318444.02552089,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:12:11+00,43.0425066065835,-76.1544406443767,STREET REPAIR,DP1             ,471
-8477473.77681765,5318444.19306809,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:13:36+00,43.0425077065837,-76.1544426443774,STREET REPAIR,DP1             ,472
-8477473.77681765,5318444.19306809,Southside,    Accessory On,251 ONONDAGA ST W                                 ,2018/03/12 08:13:36+00,43.0425077065837,-76.1544426443774,STREET REPAIR,DP1             ,473
-8477287.96226337,5318444.90896149,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:16:21+00,43.0425124066492,-76.1527734438362,STREET REPAIR,DP1             ,474
-8477287.96226337,5318444.90896149,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:16:21+00,43.0425124066492,-76.1527734438362,STREET REPAIR,DP1             ,475
-8477271.87659182,5318446.55397156,Southside,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:17:31+00,43.0425232066567,-76.1526289437901,STREET REPAIR,DP1             ,476
-8477271.87659182,5318446.55397156,Southside,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:17:31+00,43.0425232066567,-76.1526289437901,STREET REPAIR,DP1             ,477
-8477259.13050618,5318450.08769673,Southside,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:18:08+00,43.0425464066654,-76.1525144437546,STREET REPAIR,DP1             ,478
-8477259.13050618,5318450.08769673,Southside,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:18:08+00,43.0425464066654,-76.1525144437546,STREET REPAIR,DP1             ,479
-8477262.89310636,5318453.40818024,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:18:37+00,43.0425682066681,-76.1525482437672,STREET REPAIR,DP1             ,480
-8477262.89310636,5318453.40818024,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:18:37+00,43.0425682066681,-76.1525482437672,STREET REPAIR,DP1             ,481
-8477255.14526741,5318455.723381,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/12 08:19:30+00,43.0425834066736,-76.1524786437457,STREET REPAIR,DP1             ,482
